File Name,Severity Level,Tool Used,Message
resources/default_tweaks.py,1,pylint,Line too long (136/100)
resources/default_tweaks.py,1,pylint,Line too long (102/100)
resources/default_tweaks.py,1,pylint,Line too long (112/100)
resources/default_tweaks.py,1,pylint,Line too long (122/100)
resources/default_tweaks.py,1,pylint,Line too long (122/100)
resources/default_tweaks.py,1,pylint,Line too long (112/100)
resources/default_tweaks.py,1,pylint,Line too long (112/100)
resources/default_tweaks.py,1,pylint,Missing module docstring
resources/default_tweaks.py,1,pylint,"Constant name ""series_index_auto_increment"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""use_series_auto_increment_tweak_when_importing"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""authors_completer_append_separator"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""author_sort_copy_method"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""author_use_surname_prefixes"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""authors_split_regex"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""categories_use_field_for_author_name"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""categories_collapsed_name_template"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""categories_collapsed_rating_template"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""categories_collapsed_popularity_template"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""sort_columns_at_startup"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""gui_pubdate_display_format"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""gui_timestamp_display_format"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""gui_last_modified_display_format"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""title_series_sorting"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""save_template_title_series_sorting"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""default_language_for_title_sort"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""title_sort_articles"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""auto_connect_to_folder"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""sony_collection_name_template"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""add_new_book_tags_when_importing_books"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""maximum_resort_levels"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""sort_dates_using_visible_fields"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""cover_trim_fuzz_value"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""doubleclick_on_library_view"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""enter_key_behavior"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""horizontal_scrolling_per_column"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""vertical_scrolling_per_row"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""locale_for_sorting"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""public_smtp_relay_delay"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""send_news_to_device_location"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""unified_title_toolbar_on_osx"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""save_original_format"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""save_original_format_when_polishing"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""gui_view_history_size"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""change_book_details_font_size_by"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""default_tweak_format"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""preselect_first_completion"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""tab_accepts_uncompleted_text"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""completion_mode"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""many_libraries"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""restrict_output_formats"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""content_server_thumbnail_compression_quality"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""skip_network_check"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""template_editor_tab_stop_width"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""value_for_undefined_numbers_when_sorting"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""allow_template_database_functions_in_composites"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""calendar_start_day_of_week"" doesn't conform to UPPER_CASE naming style"
resources/default_tweaks.py,1,pylint,"Constant name ""east_asian_base_language"" doesn't conform to UPPER_CASE naming style"
bypy/init_env.py,1,bandit,Consider possible security implications associated with the subprocess module.
bypy/init_env.py,2,bandit,Use of possibly insecure function - consider using safer ast.literal_eval.
bypy/init_env.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/init_env.py,1,pylint,Line too long (124/100)
bypy/init_env.py,1,pylint,Missing module docstring
bypy/init_env.py,4,pylint,Unable to import 'bypy.constants'
bypy/init_env.py,4,pylint,Unable to import 'bypy.constants'
bypy/init_env.py,4,pylint,Unable to import 'bypy.utils'
bypy/init_env.py,1,pylint,Missing function or method docstring
bypy/init_env.py,1,pylint,Missing function or method docstring
bypy/init_env.py,2,pylint,Too many local variables (17/15)
bypy/init_env.py,3,pylint,Redefining name 'calibre_constants' from outer scope (line 202)
bypy/init_env.py,1,pylint,Formatting a regular string which could be an f-string
bypy/init_env.py,3,pylint,Use of eval
bypy/init_env.py,1,pylint,Missing function or method docstring
bypy/init_env.py,1,pylint,Missing function or method docstring
bypy/init_env.py,1,pylint,Missing function or method docstring
bypy/linux/__main__.py,1,bandit,Consider possible security implications associated with the subprocess module.
bypy/linux/__main__.py,2,bandit,Probable insecure usage of temp file/directory.
bypy/linux/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/linux/__main__.py,1,bandit,Starting a process with a partial executable path
bypy/linux/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/linux/__main__.py,1,pylint,Line too long (118/100)
bypy/linux/__main__.py,1,pylint,Line too long (122/100)
bypy/linux/__main__.py,1,pylint,Line too long (124/100)
bypy/linux/__main__.py,1,pylint,Line too long (101/100)
bypy/linux/__main__.py,1,pylint,Line too long (127/100)
bypy/linux/__main__.py,1,pylint,Line too long (105/100)
bypy/linux/__main__.py,1,pylint,Line too long (124/100)
bypy/linux/__main__.py,1,pylint,Line too long (102/100)
bypy/linux/__main__.py,1,pylint,Line too long (128/100)
bypy/linux/__main__.py,1,pylint,Line too long (149/100)
bypy/linux/__main__.py,1,pylint,Line too long (125/100)
bypy/linux/__main__.py,1,pylint,Unnecessary parens after '=' keyword
bypy/linux/__main__.py,1,pylint,Line too long (131/100)
bypy/linux/__main__.py,1,pylint,Line too long (102/100)
bypy/linux/__main__.py,1,pylint,Line too long (121/100)
bypy/linux/__main__.py,1,pylint,Line too long (114/100)
bypy/linux/__main__.py,1,pylint,Missing module docstring
bypy/linux/__main__.py,4,pylint,Unable to import 'bypy.constants'
bypy/linux/__main__.py,4,pylint,Unable to import 'bypy.constants'
bypy/linux/__main__.py,4,pylint,Unable to import 'bypy.freeze'
bypy/linux/__main__.py,4,pylint,Unable to import 'bypy.pkgs.piper'
bypy/linux/__main__.py,4,pylint,Unable to import 'bypy.utils'
bypy/linux/__main__.py,1,pylint,"Constant name ""py_ver"" doesn't conform to UPPER_CASE naming style"
bypy/linux/__main__.py,1,pylint,Missing function or method docstring
bypy/linux/__main__.py,1,pylint,Missing class docstring
bypy/linux/__main__.py,1,pylint,"Attribute name ""SRC"" doesn't conform to snake_case naming style"
bypy/linux/__main__.py,2,pylint,Too few public methods (0/2)
bypy/linux/__main__.py,1,pylint,Missing function or method docstring
bypy/linux/__main__.py,1,pylint,Missing function or method docstring
bypy/linux/__main__.py,2,pylint,Consider using 'with' for resource-allocating operations
bypy/linux/__main__.py,1,pylint,Missing function or method docstring
bypy/linux/__main__.py,1,pylint,Missing function or method docstring
bypy/linux/__main__.py,1,pylint,Missing function or method docstring
bypy/linux/__main__.py,1,pylint,Missing function or method docstring
bypy/linux/__main__.py,2,pylint,Too many local variables (22/15)
bypy/linux/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/linux/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/linux/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/linux/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/linux/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/linux/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/linux/__main__.py,1,pylint,Missing function or method docstring
bypy/linux/__main__.py,3,pylint,"Expression ""[os.chmod(x, stat.S_IWRITE | old_mode) for (x, old_mode) in unwritable_files]"" is assigned to nothing"
bypy/linux/__main__.py,3,pylint,"Expression ""[os.chmod(x, old_mode) for (x, old_mode) in unwritable_files]"" is assigned to nothing"
bypy/linux/__main__.py,1,pylint,Missing function or method docstring
bypy/linux/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/linux/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/linux/__main__.py,1,pylint,Missing function or method docstring
bypy/linux/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/linux/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/linux/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/linux/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,1,bandit,Consider possible security implications associated with the subprocess module.
bypy/windows/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/windows/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/windows/__main__.py,1,bandit,Consider possible security implications associated with the subprocess module.
bypy/windows/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/windows/__main__.py,1,pylint,Line too long (116/100)
bypy/windows/__main__.py,1,pylint,Line too long (107/100)
bypy/windows/__main__.py,1,pylint,Line too long (157/100)
bypy/windows/__main__.py,1,pylint,Line too long (105/100)
bypy/windows/__main__.py,1,pylint,Line too long (122/100)
bypy/windows/__main__.py,1,pylint,Line too long (113/100)
bypy/windows/__main__.py,1,pylint,Line too long (112/100)
bypy/windows/__main__.py,1,pylint,Line too long (117/100)
bypy/windows/__main__.py,1,pylint,Line too long (109/100)
bypy/windows/__main__.py,1,pylint,Line too long (104/100)
bypy/windows/__main__.py,1,pylint,Line too long (128/100)
bypy/windows/__main__.py,1,pylint,Line too long (114/100)
bypy/windows/__main__.py,1,pylint,Missing module docstring
bypy/windows/__main__.py,4,pylint,Unable to import 'bypy.constants'
bypy/windows/__main__.py,4,pylint,Unable to import 'bypy.constants'
bypy/windows/__main__.py,4,pylint,Unable to import 'bypy.freeze'
bypy/windows/__main__.py,4,pylint,Unable to import 'bypy.pkgs.piper'
bypy/windows/__main__.py,4,pylint,Unable to import 'bypy.utils'
bypy/windows/__main__.py,1,pylint,"Constant name ""machine"" doesn't conform to UPPER_CASE naming style"
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,1,pylint,Missing class docstring
bypy/windows/__main__.py,2,pylint,Too many instance attributes (14/7)
bypy/windows/__main__.py,3,pylint,Redefining name 'build_dir' from outer scope (line 18)
bypy/windows/__main__.py,2,pylint,Too few public methods (0/2)
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,2,pylint,Too many local variables (19/15)
bypy/windows/__main__.py,3,pylint,Redefining name 'd' from outer scope (line 32)
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,3,pylint,Unused argument 'root'
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,2,pylint,Too many branches (20/12)
bypy/windows/__main__.py,2,pylint,Too many statements (65/50)
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,2,pylint,Consider using 'with' for resource-allocating operations
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,2,pylint,Too many local variables (20/15)
bypy/windows/__main__.py,3,pylint,Redefining built-in 'license'
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,3,pylint,Using open without explicitly specifying an encoding
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,3,pylint,Using open without explicitly specifying an encoding
bypy/windows/__main__.py,1,pylint,"Variable name ""CODESIGN_CERT"" doesn't conform to snake_case naming style"
bypy/windows/__main__.py,3,pylint,Unused argument 'env'
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,2,pylint,Too many local variables (28/15)
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,1,pylint,Missing function or method docstring
bypy/windows/__main__.py,3,pylint,Redefining name 'subprocess' from outer scope (line 14)
bypy/windows/__main__.py,3,pylint,Reimport 'subprocess' (imported line 14)
bypy/windows/__main__.py,1,pylint,Import outside toplevel (subprocess)
bypy/windows/__main__.py,3,pylint,Redefining name 'a' from outer scope (line 32)
bypy/macos/__main__.py,1,bandit,Consider possible security implications associated with the subprocess module.
bypy/macos/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/macos/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/macos/__main__.py,1,bandit,Starting a process without a shell.
bypy/macos/__main__.py,1,bandit,Starting a process with a partial executable path
bypy/macos/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/macos/__main__.py,1,bandit,Starting a process with a partial executable path
bypy/macos/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/macos/__main__.py,1,bandit,Starting a process with a partial executable path
bypy/macos/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/macos/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/macos/__main__.py,1,bandit,Starting a process with a partial executable path
bypy/macos/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/macos/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/macos/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/macos/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/macos/__main__.py,1,bandit,Starting a process with a partial executable path
bypy/macos/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/macos/__main__.py,1,bandit,subprocess call - check for execution of untrusted input.
bypy/macos/__main__.py,1,pylint,Line too long (118/100)
bypy/macos/__main__.py,1,pylint,Line too long (134/100)
bypy/macos/__main__.py,1,pylint,Line too long (107/100)
bypy/macos/__main__.py,1,pylint,Line too long (122/100)
bypy/macos/__main__.py,1,pylint,Line too long (119/100)
bypy/macos/__main__.py,1,pylint,Line too long (111/100)
bypy/macos/__main__.py,1,pylint,Unnecessary parens after '=' keyword
bypy/macos/__main__.py,1,pylint,Line too long (144/100)
bypy/macos/__main__.py,1,pylint,Line too long (101/100)
bypy/macos/__main__.py,1,pylint,Line too long (116/100)
bypy/macos/__main__.py,1,pylint,Line too long (118/100)
bypy/macos/__main__.py,1,pylint,Line too long (144/100)
bypy/macos/__main__.py,1,pylint,Line too long (123/100)
bypy/macos/__main__.py,1,pylint,Line too long (118/100)
bypy/macos/__main__.py,1,pylint,Line too long (137/100)
bypy/macos/__main__.py,1,pylint,Line too long (107/100)
bypy/macos/__main__.py,1,pylint,Line too long (102/100)
bypy/macos/__main__.py,1,pylint,Line too long (111/100)
bypy/macos/__main__.py,1,pylint,Line too long (150/100)
bypy/macos/__main__.py,1,pylint,Line too long (101/100)
bypy/macos/__main__.py,1,pylint,Line too long (129/100)
bypy/macos/__main__.py,1,pylint,Line too long (110/100)
bypy/macos/__main__.py,1,pylint,Line too long (104/100)
bypy/macos/__main__.py,1,pylint,Line too long (142/100)
bypy/macos/__main__.py,1,pylint,Missing module docstring
bypy/macos/__main__.py,4,pylint,Unable to import 'bypy.constants'
bypy/macos/__main__.py,4,pylint,Unable to import 'bypy.constants'
bypy/macos/__main__.py,4,pylint,Unable to import 'bypy.freeze'
bypy/macos/__main__.py,4,pylint,Unable to import 'bypy.pkgs.piper'
bypy/macos/__main__.py,4,pylint,Unable to import 'bypy.utils'
bypy/macos/__main__.py,1,pylint,"Constant name ""py_ver"" doesn't conform to UPPER_CASE naming style"
bypy/macos/__main__.py,2,pylint,"Consider using '{""FONTCONFIG_PATH"": '@executable_path/../Resources/fonts', ""FONTCONFIG_FILE"": '@executable_path/../Resources/fonts/fonts.conf', ... }' instead of a call to 'dict'."
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,3,pylint,"Expression ""(env.append(f'""{key}""'), env_vals.append(f'""{val}""'))"" is assigned to nothing"
bypy/macos/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/macos/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/macos/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,2,pylint,Too many local variables (16/15)
bypy/macos/__main__.py,3,pylint,Unused argument 'mode'
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,3,pylint,Redefining name 'args' from outer scope (line 851)
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,3,pylint,Redefining name 'args' from outer scope (line 851)
bypy/macos/__main__.py,1,pylint,Missing class docstring
bypy/macos/__main__.py,2,pylint,Too many instance attributes (16/7)
bypy/macos/__main__.py,2,pylint,Too many arguments (9/5)
bypy/macos/__main__.py,2,pylint,Too many positional arguments (9/5)
bypy/macos/__main__.py,3,pylint,Redefining name 'ext_dir' from outer scope (line 852)
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/macos/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,2,pylint,"Consider using '{""CFBundleDevelopmentRegion"": 'English', ""CFBundleDisplayName"": APPNAME + ' - utils', ... }' instead of a call to 'dict'."
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,"Variable name ""BOOK_EXTENSIONS"" doesn't conform to snake_case naming style"
bypy/macos/__main__.py,2,pylint,Consider using '{**ENV}' instead of a call to 'dict'.
bypy/macos/__main__.py,2,pylint,"Consider using '{""CFBundleTypeRole"": 'Viewer', ""CFBundleURLIconFile"": 'calibre', ""CFBundleURLName"": 'com.calibre-ebook.calibre-url', ... }' instead of a call to 'dict'."
bypy/macos/__main__.py,2,pylint,"Consider using '{""CFBundleDevelopmentRegion"": 'English', ""CFBundleDisplayName"": APPNAME, ... }' instead of a call to 'dict'."
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,2,pylint,Consider using 'with' for resource-allocating operations
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,2,pylint,Consider using 'with' for resource-allocating operations
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,2,pylint,Redefining argument with the local name 'x'
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,2,pylint,Too many local variables (18/15)
bypy/macos/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/macos/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/macos/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/macos/__main__.py,1,pylint,Formatting a regular string which could be an f-string
bypy/macos/__main__.py,3,pylint,Attribute 'ext_map' defined outside __init__
bypy/macos/__main__.py,2,pylint,Too many public methods (35/20)
bypy/macos/__main__.py,1,pylint,Missing function or method docstring
bypy/macos/__main__.py,3,pylint,Redefining name 'args' from outer scope (line 851)
bypy/macos/__main__.py,3,pylint,Redefining name 'ext_dir' from outer scope (line 852)
bypy/macos/__main__.py,4,pylint,function already defined line 841
bypy/macos/__main__.py,3,pylint,Unused argument 'a'
bypy/macos/sign.py,1,pylint,Line too long (120/100)
bypy/macos/sign.py,1,pylint,Line too long (111/100)
bypy/macos/sign.py,1,pylint,Missing module docstring
bypy/macos/sign.py,4,pylint,Unable to import 'bypy.macos_sign'
bypy/macos/sign.py,4,pylint,Unable to import 'bypy.utils'
bypy/macos/sign.py,1,pylint,Missing function or method docstring
bypy/macos/sign.py,1,pylint,Missing function or method docstring
bypy/macos/sign.py,1,pylint,Missing function or method docstring
bypy/macos/sign.py,1,pylint,Missing function or method docstring
bypy/macos/sign.py,2,pylint,Use 'yield from' directly instead of yielding each element one by one
bypy/macos/sign.py,1,pylint,Missing function or method docstring
bypy/macos/sign.py,1,pylint,"Function name ""sign_MacOS"" doesn't conform to snake_case naming style"
bypy/macos/sign.py,1,pylint,Missing function or method docstring
bypy/macos/sign.py,1,pylint,Missing function or method docstring
setup/install.py,1,bandit,Consider possible security implications associated with the subprocess module.
setup/install.py,2,bandit,Probable insecure usage of temp file/directory.
setup/install.py,3,bandit,"subprocess call with shell=True identified, security issue."
setup/install.py,1,bandit,Starting a process with a partial executable path
setup/install.py,1,bandit,subprocess call - check for execution of untrusted input.
setup/install.py,1,bandit,Starting a process with a partial executable path
setup/install.py,1,bandit,subprocess call - check for execution of untrusted input.
setup/install.py,2,bandit,Chmod setting a permissive mask 0o755 on file (tdir).
setup/install.py,2,bandit,Chmod setting a permissive mask 0o755 on file (NOT PARSED).
setup/install.py,1,bandit,subprocess call - check for execution of untrusted input.
setup/install.py,1,bandit,Starting a process with a partial executable path
setup/install.py,1,bandit,subprocess call - check for execution of untrusted input.
setup/install.py,1,bandit,subprocess call - check for execution of untrusted input.
setup/install.py,1,pylint,Line too long (107/100)
setup/install.py,1,pylint,Line too long (122/100)
setup/install.py,1,pylint,Line too long (150/100)
setup/install.py,1,pylint,Line too long (118/100)
setup/install.py,1,pylint,Line too long (157/100)
setup/install.py,1,pylint,Line too long (140/100)
setup/install.py,1,pylint,Line too long (136/100)
setup/install.py,1,pylint,Line too long (120/100)
setup/install.py,1,pylint,Missing module docstring
setup/install.py,1,pylint,Missing class docstring
setup/install.py,2,pylint,Too many instance attributes (9/7)
setup/install.py,1,pylint,Missing function or method docstring
setup/install.py,1,pylint,Missing function or method docstring
setup/install.py,1,pylint,Missing function or method docstring
setup/install.py,1,pylint,Import outside toplevel (sysconfig)
setup/install.py,1,pylint,Missing function or method docstring
setup/install.py,1,pylint,Missing function or method docstring
